Address,Area_m2,Price_m2,Price_total
Osiedle Bokserska 71 Etap 2 Faza 2,47.6,17450.0,830794.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.4,17700.0,803403.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17750.0,692072.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16700.0,940210.0
Osiedle Bokserska 71 Etap 2 Faza 2,55.0,16750.0,921082.0
Osiedle Bokserska 71 Etap 2 Faza 2,47.6,17350.0,826034.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.4,17600.0,798864.0
Osiedle Bokserska 71 Etap 2 Faza 2,54.9,16600.0,911838.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.5,16750.0,729462.0
Osiedle Bokserska 71 Etap 2 Faza 2,42.5,16800.0,713664.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16000.0,915360.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16000.0,938560.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17200.0,706060.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.6,16850.0,734154.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16100.0,908040.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16100.0,921081.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16200.0,950292.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20650.0,524097.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20650.0,525130.0
Osiedle Bokserska 71 Etap 2 Faza 2,55.0,17250.0,948578.0
Osiedle Bokserska 71 Etap 2 Faza 2,53.2,16600.0,882456.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20050.0,509872.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,15900.0,932853.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17100.0,701784.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.5,16750.0,729462.0
Osiedle Bokserska 71 Etap 2 Faza 2,42.5,16800.0,713664.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16000.0,915360.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16000.0,938560.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17200.0,706060.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.6,16850.0,734154.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16100.0,908040.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16100.0,921081.0
Osiedle Bokserska 71 Etap 2 Faza 2,54.9,16600.0,911838.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16100.0,944426.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17300.0,710165.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.6,16950.0,738512.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16200.0,913680.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16200.0,926640.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16200.0,950292.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17400.0,714270.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,17050.0,817888.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,17350.0,793762.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,16600.0,796302.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,16800.0,768600.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16500.0,928950.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,16500.0,791505.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,16700.0,764025.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20150.0,512414.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17450.0,680376.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16400.0,923320.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,17050.0,817888.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,17350.0,793762.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.7,17350.0,688274.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.9,17300.0,689924.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16600.0,936240.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.6,17350.0,755940.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16400.0,938244.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16300.0,919320.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16300.0,932523.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.0,16100.0,934283.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16300.0,956158.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17500.0,718375.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.6,17150.0,747226.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16400.0,924960.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20150.0,511407.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16500.0,943800.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16500.0,930600.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16300.0,956158.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17500.0,718200.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.5,17150.0,746711.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16400.0,925124.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16400.0,938244.0
My Forest - Apartamenty inwestycyjne,39.3,14197.0,558515.0
My Forest - Apartamenty inwestycyjne,31.4,14638.0,460223.0
My Forest - Apartamenty inwestycyjne,30.9,14650.0,453274.0
My Forest - Apartamenty inwestycyjne,30.9,14650.0,453274.0
My Forest - Apartamenty inwestycyjne,30.9,14651.0,453297.0
My Forest - Apartamenty inwestycyjne,31.4,14637.0,460200.0
My Forest - Apartamenty inwestycyjne,26.9,15341.0,412817.0
My Forest - Apartamenty inwestycyjne,30.0,15363.0,461056.0
My Forest - Apartamenty inwestycyjne,30.4,15353.0,466432.0
My Forest - Apartamenty inwestycyjne,30.4,15384.0,467352.0
My Forest - Apartamenty inwestycyjne,33.8,15537.0,524688.0
My Forest - Apartamenty inwestycyjne,33.3,15551.0,518460.0
My Forest - Apartamenty inwestycyjne,34.4,15439.0,530483.0
My Forest - Apartamenty inwestycyjne,35.6,15425.0,549286.0
My Forest - Apartamenty inwestycyjne,30.4,14933.0,454114.0
My Forest - Apartamenty inwestycyjne,30.4,14933.0,454114.0
My Forest - Apartamenty inwestycyjne,44.2,14707.0,649752.0
My Forest - Apartamenty inwestycyjne,30.9,14650.0,453274.0
My Forest - Apartamenty inwestycyjne,30.9,14653.0,452327.0
My Forest - Apartamenty inwestycyjne,31.9,14260.0,454315.0
My Forest - Apartamenty inwestycyjne,35.6,15425.0,549286.0
My Forest - Apartamenty inwestycyjne,34.4,15439.0,530483.0
My Forest - Apartamenty inwestycyjne,33.3,15551.0,518460.0
My Forest - Apartamenty inwestycyjne,33.8,15537.0,524688.0
My Forest - Apartamenty inwestycyjne,30.4,15384.0,467352.0
My Forest - Apartamenty inwestycyjne,30.4,15353.0,466432.0
My Forest - Apartamenty inwestycyjne,30.0,15363.0,461056.0
My Forest - Apartamenty inwestycyjne,26.9,15341.0,412817.0
My Forest - Apartamenty inwestycyjne,31.4,14637.0,460200.0
My Forest - Apartamenty inwestycyjne,30.9,14651.0,453297.0
My Forest - Apartamenty inwestycyjne,30.9,14650.0,453274.0
My Forest - Apartamenty inwestycyjne,30.9,14650.0,453274.0
My Forest - Apartamenty inwestycyjne,31.4,14638.0,460223.0
Waw.Re,96.4,13200.0,1273008.0
Waw.Re,96.4,13300.0,1281721.0
Waw.Re,96.4,11750.0,1133170.0
Waw.Re,96.4,14950.0,1441778.0
Waw.Re,96.4,15200.0,1464824.0
Waw.Re,116.2,11750.0,1365115.0
Waw.Re,82.8,13300.0,1101240.0
Waw.Re,82.8,13800.0,1142640.0
Waw.Re,96.7,12150.0,1174297.0
Waw.Re,110.6,13000.0,1437930.0
Waw.Re,96.7,12150.0,1174297.0
Waw.Re,96.7,12150.0,1174297.0
My Forest - Apartamenty inwestycyjne,34.4,15439.0,530483.0
My Forest - Apartamenty inwestycyjne,35.6,15425.0,549286.0
My Forest - Apartamenty inwestycyjne,30.4,14933.0,454114.0
My Forest - Apartamenty inwestycyjne,30.4,14933.0,454114.0
My Forest - Apartamenty inwestycyjne,44.2,14707.0,649752.0
My Forest - Apartamenty inwestycyjne,39.3,14197.0,558515.0
My Forest - Apartamenty inwestycyjne,31.6,15053.0,475085.0
My Forest - Apartamenty inwestycyjne,30.5,15081.0,460587.0
My Forest - Apartamenty inwestycyjne,41.8,15174.0,634138.0
My Forest - Apartamenty inwestycyjne,31.4,15239.0,478952.0
My Forest - Apartamenty inwestycyjne,31.4,14820.0,465782.0
My Forest - Apartamenty inwestycyjne,34.5,15436.0,533301.0
My Forest - Apartamenty inwestycyjne,33.3,15450.0,514649.0
My Forest - Apartamenty inwestycyjne,34.6,15542.0,537432.0
My Forest - Apartamenty inwestycyjne,32.0,14625.0,467403.0
My Forest - Apartamenty inwestycyjne,30.9,14650.0,453274.0
My Forest - Apartamenty inwestycyjne,30.9,14653.0,452327.0
My Forest - Apartamenty inwestycyjne,31.9,14260.0,454315.0
My Forest - Apartamenty inwestycyjne,32.0,14258.0,455673.0
My Forest - Apartamenty inwestycyjne,32.0,14258.0,455673.0
My Forest - Apartamenty inwestycyjne,32.3,14289.0,462121.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16600.0,934580.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,16800.0,768600.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,16600.0,796302.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17550.0,684274.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17750.0,692072.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16700.0,940210.0
Osiedle Bokserska 71 Etap 2 Faza 2,55.0,16750.0,920915.0
Osiedle Bokserska 71 Etap 2 Faza 2,47.6,17350.0,826034.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.4,17600.0,798864.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17650.0,688174.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16600.0,934580.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,16600.0,796302.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,16800.0,768600.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17550.0,684274.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16500.0,928950.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,16500.0,791505.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,16700.0,764025.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.5,17350.0,755419.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17600.0,722304.0
Osiedle Bokserska 71 Etap 2 Faza 2,43.5,17250.0,751065.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.4,16500.0,930765.0
Osiedle Bokserska 71 Etap 2 Faza 2,57.2,16500.0,943965.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20150.0,511407.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.7,16500.0,967890.0
Osiedle Bokserska 71 Etap 2 Faza 2,41.0,17700.0,726408.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16400.0,923320.0
Osiedle Bokserska 71 Etap 2 Faza 2,48.0,17050.0,817888.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.8,17350.0,793762.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17450.0,680376.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17750.0,692072.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.4,17700.0,803403.0
Osiedle Bokserska 71 Etap 2 Faza 2,47.5,17450.0,829224.0
Osiedle Bokserska 71 Etap 2 Faza 2,56.3,16800.0,945840.0
My Forest - Apartamenty inwestycyjne,31.6,14685.0,463604.0
My Forest - Apartamenty inwestycyjne,32.0,14258.0,455673.0
My Forest - Apartamenty inwestycyjne,32.0,14258.0,455673.0
My Forest - Apartamenty inwestycyjne,32.3,14289.0,462121.0
My Forest - Apartamenty inwestycyjne,26.9,15061.0,405282.0
My Forest - Apartamenty inwestycyjne,31.0,14969.0,464184.0
My Forest - Apartamenty inwestycyjne,31.4,14961.0,469317.0
My Forest - Apartamenty inwestycyjne,31.4,14961.0,469317.0
My Forest - Apartamenty inwestycyjne,33.8,15261.0,515348.0
My Forest - Apartamenty inwestycyjne,33.3,15275.0,509258.0
My Forest - Apartamenty inwestycyjne,34.4,15163.0,521000.0
My Forest - Apartamenty inwestycyjne,35.6,15149.0,539457.0
My Forest - Apartamenty inwestycyjne,31.4,14541.0,456587.0
My Forest - Apartamenty inwestycyjne,44.2,14416.0,636888.0
My Forest - Apartamenty inwestycyjne,39.7,13893.0,551426.0
My Forest - Apartamenty inwestycyjne,32.6,14663.0,477871.0
Osiedle Bokserska 71 Etap 2 Faza 2,39.0,17950.0,699870.0
Osiedle Bokserska 71 Etap 2 Faza 2,47.6,17650.0,840316.0
Osiedle Bokserska 71 Etap 2 Faza 2,45.4,17900.0,812481.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.0,16200.0,939924.0
Osiedle Bokserska 71 Etap 2 Faza 2,47.6,17550.0,835556.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20650.0,525130.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20650.0,524097.0
Osiedle Bokserska 71 Etap 2 Faza 2,55.0,17150.0,943078.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20550.0,522586.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20550.0,521559.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.0,16500.0,957495.0
Osiedle Bokserska 71 Etap 2 Faza 2,55.0,17050.0,937580.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.3,20050.0,507666.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20450.0,520044.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20450.0,519021.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.0,16400.0,951692.0
Nova Viva Garden 8,46.2,13850.0,639593.0
Nova Viva Garden 8,62.8,12757.0,801425.0
Nova Viva Garden 8,41.1,13850.0,568820.0
Nova Viva Garden 8,51.2,13869.0,710488.0
Nova Viva Garden 8,51.2,13550.0,694166.0
Nova Viva Garden 8,34.6,14650.0,507476.0
Nova Viva Garden 8,34.5,14750.0,509465.0
Nova Viva Garden 8,56.9,13050.0,742806.0
Nova Viva Garden 8,41.1,13950.0,572926.0
Nova Viva Garden 8,62.8,12957.0,813989.0
Nova Viva Garden 8,27.2,15450.0,420858.0
Nova Viva Garden 8,49.1,13488.0,662142.0
Nova Viva Garden 8,25.8,16130.0,416160.0
Nova Viva Garden 8,34.6,14750.0,510940.0
Nova Viva Garden 8,34.5,14550.0,501393.0
Nova Viva Garden 8,34.6,14350.0,497084.0
Nova Viva Garden 8,34.5,14650.0,506011.0
Nova Viva Garden 8,62.8,12757.0,801425.0
Nova Viva Garden 8,41.1,13850.0,568820.0
Nova Viva Garden 8,51.2,13869.0,710488.0
Nova Viva Garden 8,51.2,13550.0,694166.0
Nova Viva Garden 8,34.6,14650.0,507476.0
Nova Viva Garden 8,34.5,14750.0,509465.0
Nova Viva Garden 8,56.9,13050.0,742806.0
Nova Viva Garden 8,41.1,13950.0,572926.0
Nova Viva Garden 8,46.2,13850.0,639593.0
Nova Viva Garden 8,54.1,13450.0,727510.0
Nova Viva Garden 8,34.6,14750.0,510940.0
Nova Viva Garden 8,35.6,14750.0,524510.0
Nova Viva Garden 8,62.8,12957.0,813989.0
Nova Viva Garden 8,25.8,16130.0,416160.0
Nova Viva Garden 8,49.1,13488.0,662142.0
Nova Viva Garden 8,27.2,15450.0,420858.0
Nova Viva Garden 8,42.0,13950.0,585482.0
Nova Viva Garden 8,35.6,14450.0,513842.0
Nova Viva Garden 8,60.5,12850.0,778068.0
Nova Viva Garden 8,37.4,14200.0,530938.0
Nova Viva Garden 8,64.3,12507.0,803595.0
Nova Viva Garden 8,34.3,14350.0,492636.0
Nova Viva Garden 8,58.7,13100.0,769101.0
Nova Viva Garden 8,41.9,13750.0,576262.0
Nova Viva Garden 8,46.2,13650.0,630357.0
Nova Viva Garden 8,35.6,14450.0,513842.0
Nova Viva Garden 8,60.5,12850.0,778068.0
Nova Viva Garden 8,37.4,14200.0,530938.0
Nova Viva Garden 8,64.3,12507.0,803595.0
Nova Viva Garden 8,42.0,13950.0,585482.0
Nova Viva Garden 8,34.9,14300.0,499070.0
Nova Viva Garden 8,34.3,14350.0,492636.0
Nova Viva Garden 8,58.7,12800.0,751488.0
Nova Viva Garden 8,62.8,13475.0,846488.0
Nova Viva Garden 8,50.5,13250.0,668462.0
Nova Viva Garden 8,47.5,13700.0,651435.0
Nova Viva Garden 8,49.4,13979.0,689880.0
Nova Viva Garden 8,26.4,15750.0,416588.0
Nova Viva Garden 8,36.0,14400.0,518976.0
Nova Viva Garden 8,27.2,15650.0,426306.0
Nova Viva Garden 8,36.1,14500.0,523305.0
Nova Viva Garden 8,34.3,14642.0,502515.0
Nova Viva Garden 8,35.6,14769.0,525190.0
Nova Viva Garden 8,60.5,13330.0,807108.0
Nova Viva Garden 8,53.4,13613.0,726236.0
Nova Viva Garden 8,64.3,13209.0,848705.0
Nova Viva Garden 8,50.5,13550.0,683598.0
Metro Life Apartamenty CD,48.3,17450.0,842835.0
Metro Life Apartamenty CD,38.5,18600.0,716844.0
Metro Life Apartamenty CD,44.0,18250.0,803548.0
Metro Life Apartamenty CD,37.5,18450.0,691875.0
Metro Life Apartamenty CD,31.0,19000.0,589760.0
Metro Life Apartamenty CD,37.1,18400.0,681904.0
Metro Life Apartamenty CD,55.6,16850.0,936186.0
Metro Life Apartamenty CD,37.9,18600.0,705498.0
Metro Life Apartamenty CD,46.8,17950.0,839522.0
Metro Life Apartamenty CD,37.9,18550.0,703602.0
Metro Life Apartamenty CD,65.8,16250.0,1068762.0
Metro Life Apartamenty CD,58.1,16650.0,966866.0
Metro Life Apartamenty CD,46.8,17900.0,837183.0
Metro Life Apartamenty CD,41.2,18300.0,753411.0
Metro Life Apartamenty CD,57.7,16650.0,961371.0
Metro Life Apartamenty CD,37.9,18500.0,701705.0
Metro Life Apartamenty CD,65.8,16200.0,1065474.0
Metro Life Apartamenty CD,58.1,16600.0,963962.0
Metro Life Apartamenty CD,46.8,17850.0,834844.0
Metro Life Apartamenty CD,38.2,18600.0,710334.0
Metro Life Apartamenty CD,39.1,18650.0,728842.0
Metro Life Apartamenty CD,37.4,18650.0,696578.0
Metro Life Apartamenty CD,51.7,17200.0,889412.0
Metro Life Apartamenty CD,37.9,18600.0,705498.0
Metro Life Apartamenty CD,39.1,18600.0,726888.0
Metro Life Apartamenty CD,46.8,17900.0,837183.0
Metro Life Apartamenty CD,58.1,16650.0,966866.0
Metro Life Apartamenty CD,65.8,16250.0,1068762.0
Metro Life Apartamenty CD,37.9,18550.0,703602.0
Metro Life Apartamenty CD,46.8,17950.0,839522.0
Metro Life Apartamenty CD,37.9,18600.0,705498.0
Metro Life Apartamenty CD,55.6,16850.0,936186.0
Metro Life Apartamenty CD,37.1,18400.0,681904.0
Metro Life Apartamenty CD,31.0,19000.0,589760.0
Metro Life Apartamenty CD,37.5,18450.0,691875.0
Metro Life Apartamenty CD,60.0,16700.0,1001165.0
Metro Life Apartamenty CD,38.5,18500.0,712990.0
Metro Life Apartamenty CD,48.3,17350.0,838005.0
Metro Life Apartamenty CD,33.3,19100.0,635839.0
Metro Life Apartamenty CD,57.2,16450.0,940940.0
Metro Life Apartamenty CD,43.2,18300.0,791292.0
Metro Life Apartamenty CD,38.4,18500.0,709845.0
Metro Life Apartamenty CD,50.6,17100.0,864576.0
Metro Life Apartamenty CD,57.2,16500.0,943800.0
Metro Life Apartamenty CD,50.6,17150.0,867104.0
Metro Life Apartamenty CD,38.4,18550.0,711764.0
Metro Life Apartamenty CD,43.2,18350.0,793454.0
Metro Life Apartamenty CD,48.3,17400.0,840420.0
Metro Life Apartamenty CD,38.5,18550.0,714917.0
Metro Life Apartamenty CD,60.0,16650.0,998168.0
Nova Viva Garden 8,56.9,13040.0,742263.0
Nova Viva Garden 8,58.7,12800.0,751488.0
Nova Viva Garden 8,34.3,14350.0,492636.0
Nova Viva Garden 8,34.9,14300.0,499070.0
Nova Viva Garden 8,42.0,13950.0,585482.0
Nova Viva Garden 8,64.3,12507.0,803595.0
Nova Viva Garden 8,37.4,14200.0,530938.0
Nova Viva Garden 8,60.5,12850.0,778068.0
Nova Viva Garden 8,35.6,14450.0,513842.0
Nova Viva Garden 8,46.2,13650.0,630357.0
Nova Viva Garden 8,41.9,13750.0,576262.0
Nova Viva Garden 8,58.7,13100.0,769101.0
Nova Viva Garden 8,34.3,14550.0,499502.0
Nova Viva Garden 8,34.3,14550.0,499210.0
Nova Viva Garden 8,34.9,14500.0,506050.0
Arcydzieło Architektury na Żoliborzu,200.0,19800.0,3960000.0
Miasteczko Jutrzenki Dzielnica Hortensji,54.8,14850.0,813778.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.7,17257.0,737560.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.8,15774.0,896427.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15676.0,809838.0
Miasteczko Jutrzenki Dzielnica Hortensji,36.3,17375.0,631248.0
Miasteczko Jutrzenki Dzielnica Hortensji,40.7,17823.0,725569.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15528.0,802195.0
Miasteczko Jutrzenki Dzielnica Hortensji,41.7,17495.0,729371.0
Miasteczko Jutrzenki Dzielnica Hortensji,71.0,14623.0,1037946.0
Miasteczko Jutrzenki Dzielnica Hortensji,71.0,14623.0,1037946.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.8,15774.0,896427.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15676.0,809838.0
Miasteczko Jutrzenki Dzielnica Hortensji,36.3,17375.0,631248.0
Miasteczko Jutrzenki Dzielnica Hortensji,40.7,17823.0,725569.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.7,17257.0,737560.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.8,15627.0,888059.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15528.0,802195.0
Miasteczko Jutrzenki Dzielnica Hortensji,41.7,17495.0,729371.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15306.0,790729.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.9,16970.0,727486.0
Miasteczko Jutrzenki Dzielnica Hortensji,41.7,16501.0,687936.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15010.0,775442.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.8,15258.0,867139.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.7,16844.0,719903.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.9,17300.0,741651.0
Miasteczko Jutrzenki Dzielnica Hortensji,41.7,17247.0,719012.0
Miasteczko Jutrzenki Dzielnica Hortensji,41.7,17412.0,725918.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.7,17092.0,730497.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.8,15479.0,879691.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15454.0,798373.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.7,17009.0,726965.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.8,15406.0,875507.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.7,16984.0,656601.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.9,17465.0,748733.0
Miasteczko Jutrzenki Dzielnica Hortensji,70.5,14373.0,1012737.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20350.0,517500.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20350.0,516483.0
Osiedle Bokserska 71 Etap 2 Faza 2,58.0,16300.0,945889.0
Osiedle Bokserska 71 Etap 2 Faza 2,55.0,16850.0,926582.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20250.0,514958.0
Osiedle Bokserska 71 Etap 2 Faza 2,25.4,20250.0,513945.0
Osiedle Bokserska 71 Etap 2 Faza 2,26.5,20000.0,530000.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.5,15789.0,891783.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.7,17566.0,679106.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.5,17567.0,676524.0
Miasteczko Jutrzenki Dzielnica Hortensji,49.1,16492.0,809933.0
Miasteczko Jutrzenki Dzielnica Hortensji,70.5,13911.0,980176.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.5,15642.0,883459.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.7,17400.0,672676.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.5,17401.0,670119.0
Miasteczko Jutrzenki Dzielnica Hortensji,49.1,16332.0,802087.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.7,16984.0,656601.0
Miasteczko Jutrzenki Dzielnica Hortensji,49.1,16093.0,790319.0
Miasteczko Jutrzenki Dzielnica Hortensji,70.5,14166.0,998139.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.5,15274.0,862649.0
Miasteczko Jutrzenki Dzielnica Hortensji,49.1,15933.0,782473.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.5,14979.0,846001.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.5,17152.0,660511.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.5,16985.0,654106.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15306.0,790729.0
Miasteczko Jutrzenki Dzielnica Hortensji,41.7,17247.0,719012.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.9,17300.0,741651.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.7,16844.0,719903.0
Miasteczko Jutrzenki Dzielnica Hortensji,56.8,15258.0,867139.0
Miasteczko Jutrzenki Dzielnica Hortensji,51.7,15010.0,775442.0
Miasteczko Jutrzenki Dzielnica Hortensji,41.7,16501.0,687936.0
Miasteczko Jutrzenki Dzielnica Hortensji,42.9,16970.0,727486.0
Miasteczko Jutrzenki Dzielnica Hortensji,71.2,14567.0,1036429.0
Miasteczko Jutrzenki Dzielnica Hortensji,46.5,16908.0,786713.0
Miasteczko Jutrzenki Dzielnica Hortensji,46.6,17384.0,810420.0
Miasteczko Jutrzenki Dzielnica Hortensji,54.8,15616.0,855753.0
Miasteczko Jutrzenki Dzielnica Hortensji,39.1,17787.0,695102.0
Miasteczko Jutrzenki Dzielnica Hortensji,46.5,17070.0,794280.0
Miasteczko Jutrzenki Dzielnica Hortensji,46.6,17546.0,817997.0
Miasteczko Jutrzenki Dzielnica Hortensji,54.8,15764.0,863862.0
Miasteczko Jutrzenki Dzielnica Hortensji,39.1,17953.0,701602.0
Miasteczko Jutrzenki Dzielnica Hortensji,76.2,14417.0,1098737.0
Miasteczko Jutrzenki Dzielnica Hortensji,38.9,16676.0,647853.0
Miasteczko Jutrzenki Dzielnica Hortensji,39.1,17006.0,664602.0
Miasteczko Jutrzenki Dzielnica Hortensji,64.0,14915.0,955011.0
Miasteczko Jutrzenki Dzielnica Hortensji,39.1,16369.0,639720.0
