Address,Price_total,Area_m2,Price_m2,Rooms,Floor
ulica Szafrańców 5,1098298.0,93.1,11800.0,4,8
ulica Szafrańców 5,584104.0,38.3,15255.0,2,7
ulica Szafrańców 5,987180.0,67.5,14618.0,4,5
ulica Instalatorów 7,891102.0,66.2,13457.0,3,4
Aleja „Solidarności” 153,803000.0,30.5,26319.0,1,5
ulica Instalatorów 7,468969.0,32.4,14488.0,2,3
ulica Instalatorów 7A,888935.0,63.4,14014.0,3,2
ulica Bogata 11,1480000.0,119.9,12341.0,5,1
ulica Michała Oczapowskiego 15,700000.0,35.0,20023.0,1,4
ulica Szczęśliwicka 41,756000.0,41.3,18314.0,2,3
ulica Michała Oczapowskiego 15,1796561.0,81.3,22098.0,3,4
ulica Zastruże 17J,2000000.0,152.9,13084.0,4,1
ulica Mieczysława Pożaryskiego 35A,586082.0,45.5,12889.0,2,5
ulica Instalatorów 7,478680.0,32.4,14788.0,2,4
ulica Zbąszyńska 7,697000.0,57.9,12042.0,3,4
ulica Tawułkowa 5H,630000.0,75.0,8400.0,3,1
ulica Instalatorów 7A,544032.0,39.7,13717.0,2,4
ulica Przedpole 8,697148.0,57.3,12171.0,3,2
ulica Instalatorów 7,695434.0,50.2,13845.0,3,1
ulica Instalatorów 7A,637952.0,43.1,14809.0,3,6
ulica Przedpole 8,843112.0,66.5,12669.0,4,5
ulica Józefa Sierakowskiego 3,578510.0,28.2,20500.0,2,3
ulica Giserska 9,479840.0,37.1,12944.0,2,3
ulica Marywilska 64A,733900.0,59.9,12262.0,3,3
ulica Chełmżyńska 155C,995000.0,79.0,12587.0,0,1
ulica Mariana Hemara 5,521625.0,41.7,12500.0,2,4
ulica Nakielska 5,1212130.0,81.3,14919.0,4,2
ulica Tawułkowa 5ZD,740000.0,75.0,9867.0,3,1
ulica Instalatorów 7,891102.0,66.2,13457.0,3,4
Aleja „Solidarności” 153,803000.0,30.5,26319.0,1,5
ulica Instalatorów 7,468969.0,32.4,14488.0,2,3
ulica Instalatorów 7A,888935.0,63.4,14014.0,3,2
ulica Bogata 11,1480000.0,119.9,12341.0,5,1
ulica Michała Oczapowskiego 15,700000.0,35.0,20023.0,1,4
ulica Szczęśliwicka 41,756000.0,41.3,18314.0,2,3
ulica Michała Oczapowskiego 15,1796561.0,81.3,22098.0,3,4
ulica Zastruże 17J,2000000.0,152.9,13084.0,4,1
ulica Mieczysława Pożaryskiego 35A,586082.0,45.5,12889.0,2,5
ulica Instalatorów 7,478680.0,32.4,14788.0,2,4
ulica Zbąszyńska 7,697000.0,57.9,12042.0,3,4
ulica Tawułkowa 5H,630000.0,75.0,8400.0,3,1
ulica Instalatorów 7A,544032.0,39.7,13717.0,2,4
ulica Przedpole 8,697148.0,57.3,12171.0,3,2
ulica Instalatorów 7,695434.0,50.2,13845.0,3,1
ulica Instalatorów 7A,637952.0,43.1,14809.0,3,6
ulica Przedpole 8,843112.0,66.5,12669.0,4,5
ulica Józefa Sierakowskiego 3,578510.0,28.2,20500.0,2,3
ulica Giserska 9,479840.0,37.1,12944.0,2,3
ulica Marywilska 64A,733900.0,59.9,12262.0,3,3
ulica Chełmżyńska 155C,995000.0,79.0,12587.0,0,1
ulica Mariana Hemara 5,521625.0,41.7,12500.0,2,4
ulica Nakielska 5,1212130.0,81.3,14919.0,4,2
ulica Tawułkowa 5ZD,740000.0,75.0,9867.0,3,1
ulica Instalatorów 7,891102.0,66.2,13457.0,3,4
Aleja „Solidarności” 153,803000.0,30.5,26319.0,1,5
ulica Instalatorów 7,468969.0,32.4,14488.0,2,3
ulica Instalatorów 7A,888935.0,63.4,14014.0,3,2
ulica Bogata 11,1480000.0,119.9,12341.0,5,1
ulica Michała Oczapowskiego 15,700000.0,35.0,20023.0,1,4
ulica Szczęśliwicka 41,756000.0,41.3,18314.0,2,3
ulica Michała Oczapowskiego 15,1796561.0,81.3,22098.0,3,4
ulica Zastruże 17J,2000000.0,152.9,13084.0,4,1
ulica Mieczysława Pożaryskiego 35A,586082.0,45.5,12889.0,2,5
ulica Instalatorów 7,478680.0,32.4,14788.0,2,4
ulica Zbąszyńska 7,697000.0,57.9,12042.0,3,4
ulica Tawułkowa 5H,630000.0,75.0,8400.0,3,1
ulica Instalatorów 7A,544032.0,39.7,13717.0,2,4
ulica Przedpole 8,697148.0,57.3,12171.0,3,2
ulica Instalatorów 7,695434.0,50.2,13845.0,3,1
ulica Instalatorów 7A,637952.0,43.1,14809.0,3,6
ulica Przedpole 8,843112.0,66.5,12669.0,4,5
ulica Józefa Sierakowskiego 3,578510.0,28.2,20500.0,2,3
ulica Giserska 9,479840.0,37.1,12944.0,2,3
ulica Marywilska 64A,733900.0,59.9,12262.0,3,3
ulica Chełmżyńska 155C,995000.0,79.0,12587.0,0,1
ulica Mariana Hemara 5,521625.0,41.7,12500.0,2,4
ulica Nakielska 5,1212130.0,81.3,14919.0,4,2
ulica Tawułkowa 5ZD,740000.0,75.0,9867.0,3,1
ulica Chełmżyńska 155C,983700.0,79.0,12444.0,0,1
ulica Józefa Sierakowskiego 3,1646340.0,59.8,27549.0,3,8
ulica Marywilska 66A,307314.0,27.0,11365.0,1,2
ulica Marywilska 64B,740376.0,58.7,12621.0,3,5
ulica Giserska 9,474705.0,37.0,12847.0,2,2
ulica Giserska 9,483578.0,36.9,13098.0,2,4
ulica Zagłoby 16,653370.0,44.8,14571.0,2,11
ulica Giserska 9,698360.0,60.5,11539.0,3,5
ulica Zagłoby 16,699733.0,72.3,9682.0,4,3
ulica Równoległa 16A,980207.0,70.6,13888.0,3,7
ulica Marywilska 64B,569979.0,40.4,14122.0,2,5
ulica Instalatorów 7,790255.0,50.3,15708.0,3,7
ulica Giserska 9,608996.0,49.3,12360.0,3,7
ulica Tawułkowa 5L,611000.0,74.6,8190.0,3,2
ulica Marywilska 64B,529579.0,40.8,12977.0,2,4
Aleja „Solidarności” 153,1540093.0,51.9,29663.0,2,6
ulica Giserska 9,747625.0,60.4,12382.0,4,3
ulica Przedpole 8,838466.0,66.6,12591.0,4,2
ulica Łopuszańska 53,449244.0,32.3,13908.0,2,1
ulica Marywilska 64A,745000.0,59.9,12444.0,3,5
ulica Łopuszańska 53,423510.0,26.8,15803.0,1,5
ulica Podleśna 59,1193778.0,49.5,24112.0,2,4
ulica Przedpole 8,773895.0,47.3,16375.0,2,5
ulica Podleśna 59,1614392.0,63.3,25504.0,3,2
ulica Instalatorów 7A,585836.0,43.2,13548.0,3,2
ulica Chełmżyńska 155C,983700.0,79.0,12444.0,0,1
ulica Józefa Sierakowskiego 3,1646340.0,59.8,27549.0,3,8
ulica Marywilska 66A,307314.0,27.0,11365.0,1,2
ulica Marywilska 64B,740376.0,58.7,12621.0,3,5
ulica Giserska 9,474705.0,37.0,12847.0,2,2
ulica Giserska 9,483578.0,36.9,13098.0,2,4
ulica Zagłoby 16,653370.0,44.8,14571.0,2,11
ulica Giserska 9,698360.0,60.5,11539.0,3,5
ulica Zagłoby 16,699733.0,72.3,9682.0,4,3
ulica Równoległa 16A,980207.0,70.6,13888.0,3,7
ulica Marywilska 64B,569979.0,40.4,14122.0,2,5
ulica Instalatorów 7,790255.0,50.3,15708.0,3,7
ulica Giserska 9,608996.0,49.3,12360.0,3,7
ulica Tawułkowa 5L,611000.0,74.6,8190.0,3,2
ulica Marywilska 64B,529579.0,40.8,12977.0,2,4
Aleja „Solidarności” 153,1540093.0,51.9,29663.0,2,6
ulica Giserska 9,747625.0,60.4,12382.0,4,3
ulica Przedpole 8,838466.0,66.6,12591.0,4,2
ulica Łopuszańska 53,449244.0,32.3,13908.0,2,1
ulica Marywilska 64A,745000.0,59.9,12444.0,3,5
ulica Łopuszańska 53,423510.0,26.8,15803.0,1,5
ulica Podleśna 59,1193778.0,49.5,24112.0,2,4
ulica Przedpole 8,773895.0,47.3,16375.0,2,5
ulica Podleśna 59,1614392.0,63.3,25504.0,3,2
ulica Instalatorów 7A,585836.0,43.2,13548.0,3,2
ulica Chełmżyńska 155C,983700.0,79.0,12444.0,0,1
ulica Józefa Sierakowskiego 3,1646340.0,59.8,27549.0,3,8
ulica Marywilska 66A,307314.0,27.0,11365.0,1,2
ulica Marywilska 64B,740376.0,58.7,12621.0,3,5
ulica Giserska 9,474705.0,37.0,12847.0,2,2
ulica Giserska 9,483578.0,36.9,13098.0,2,4
ulica Zagłoby 16,653370.0,44.8,14571.0,2,11
ulica Giserska 9,698360.0,60.5,11539.0,3,5
ulica Zagłoby 16,699733.0,72.3,9682.0,4,3
ulica Równoległa 16A,980207.0,70.6,13888.0,3,7
ulica Marywilska 64B,569979.0,40.4,14122.0,2,5
ulica Instalatorów 7,790255.0,50.3,15708.0,3,7
ulica Giserska 9,608996.0,49.3,12360.0,3,7
ulica Tawułkowa 5L,611000.0,74.6,8190.0,3,2
ulica Marywilska 64B,529579.0,40.8,12977.0,2,4
Aleja „Solidarności” 153,1540093.0,51.9,29663.0,2,6
ulica Giserska 9,747625.0,60.4,12382.0,4,3
ulica Przedpole 8,838466.0,66.6,12591.0,4,2
ulica Łopuszańska 53,449244.0,32.3,13908.0,2,1
ulica Marywilska 64A,745000.0,59.9,12444.0,3,5
ulica Łopuszańska 53,423510.0,26.8,15803.0,1,5
ulica Podleśna 59,1193778.0,49.5,24112.0,2,4
ulica Przedpole 8,773895.0,47.3,16375.0,2,5
ulica Podleśna 59,1614392.0,63.3,25504.0,3,2
ulica Instalatorów 7A,585836.0,43.2,13548.0,3,2
ulica Marywilska 64B,742560.0,62.0,11985.0,3,4
ulica Marywilska 64A,749870.0,59.9,12517.0,3,6
ulica Pawła Włodkowica 9C,323508.0,25.1,12863.0,1,4
ulica Lubiniecka 12,606345.0,52.6,11527.0,3,3
ulica Instalatorów 7A,699984.0,46.5,15037.0,2,6
ulica Łopuszańska 53,506310.0,36.0,14072.0,2,5
ulica Pawła Włodkowica 9C,427722.0,35.7,11974.0,2,2
ulica Marywilska 64B,737789.0,57.5,12842.0,3,6
ulica Przedpole 8,654589.0,47.1,13898.0,2,3
ulica Marywilska 64B,753000.0,58.7,12830.0,3,6
ulica Instalatorów 7A,789476.0,49.4,15968.0,3,7
ulica Instalatorów 7A,646137.0,46.8,13806.0,2,3
ulica Giserska 9,593196.0,52.7,11265.0,2,3
ulica Pawła Włodkowica 9C,444615.0,38.4,11585.0,2,2
ulica Marywilska 64B,769658.0,62.0,12410.0,3,5
ulica Instalatorów 7A,758010.0,49.5,15320.0,3,6
ulica Pawła Włodkowica 9C,308085.0,25.8,11964.0,1,2
ulica Ostrobramska 76,1257891.0,103.6,12145.0,4,8
ulica Marywilska 64B,695000.0,54.0,12880.0,2,6
ulica Janowiecka 17,519423.0,34.9,14879.0,2,1
ulica Słowicza 1,443000.0,33.9,13087.0,2,4
ulica Geometryczna 5A,657860.0,43.9,14989.0,2,2
ulica Instalatorów 7A,464125.0,32.5,14281.0,2,2
ulica Marywilska 9B,599638.0,43.6,13750.0,2,1
ulica Giserska 9,674716.0,47.7,14133.0,3,7
ulica Marywilska 64B,742560.0,62.0,11985.0,3,4
ulica Marywilska 64A,749870.0,59.9,12517.0,3,6
ulica Pawła Włodkowica 9C,323508.0,25.1,12863.0,1,4
ulica Lubiniecka 12,606345.0,52.6,11527.0,3,3
ulica Instalatorów 7A,699984.0,46.5,15037.0,2,6
ulica Łopuszańska 53,506310.0,36.0,14072.0,2,5
ulica Pawła Włodkowica 9C,427722.0,35.7,11974.0,2,2
ulica Marywilska 64B,737789.0,57.5,12842.0,3,6
ulica Przedpole 8,654589.0,47.1,13898.0,2,3
ulica Marywilska 64B,753000.0,58.7,12830.0,3,6
ulica Instalatorów 7A,789476.0,49.4,15968.0,3,7
ulica Instalatorów 7A,646137.0,46.8,13806.0,2,3
ulica Giserska 9,593196.0,52.7,11265.0,2,3
ulica Pawła Włodkowica 9C,444615.0,38.4,11585.0,2,2
ulica Marywilska 64B,769658.0,62.0,12410.0,3,5
ulica Instalatorów 7A,758010.0,49.5,15320.0,3,6
ulica Pawła Włodkowica 9C,308085.0,25.8,11964.0,1,2
ulica Ostrobramska 76,1257891.0,103.6,12145.0,4,8
ulica Marywilska 64B,695000.0,54.0,12880.0,2,6
ulica Janowiecka 17,519423.0,34.9,14879.0,2,1
ulica Słowicza 1,443000.0,33.9,13087.0,2,4
ulica Geometryczna 5A,657860.0,43.9,14989.0,2,2
ulica Instalatorów 7A,464125.0,32.5,14281.0,2,2
ulica Marywilska 9B,599638.0,43.6,13750.0,2,1
ulica Giserska 9,674716.0,47.7,14133.0,3,7
ulica Marywilska 64B,742560.0,62.0,11985.0,3,4
ulica Marywilska 64A,749870.0,59.9,12517.0,3,6
ulica Pawła Włodkowica 9C,323508.0,25.1,12863.0,1,4
ulica Lubiniecka 12,606345.0,52.6,11527.0,3,3
ulica Instalatorów 7A,699984.0,46.5,15037.0,2,6
ulica Łopuszańska 53,506310.0,36.0,14072.0,2,5
ulica Pawła Włodkowica 9C,427722.0,35.7,11974.0,2,2
ulica Marywilska 64B,737789.0,57.5,12842.0,3,6
ulica Przedpole 8,654589.0,47.1,13898.0,2,3
ulica Marywilska 64B,753000.0,58.7,12830.0,3,6
ulica Instalatorów 7A,789476.0,49.4,15968.0,3,7
ulica Instalatorów 7A,646137.0,46.8,13806.0,2,3
ulica Giserska 9,593196.0,52.7,11265.0,2,3
ulica Pawła Włodkowica 9C,444615.0,38.4,11585.0,2,2
ulica Marywilska 64B,769658.0,62.0,12410.0,3,5
ulica Instalatorów 7A,758010.0,49.5,15320.0,3,6
ulica Pawła Włodkowica 9C,308085.0,25.8,11964.0,1,2
ulica Ostrobramska 76,1257891.0,103.6,12145.0,4,8
ulica Marywilska 64B,695000.0,54.0,12880.0,2,6
ulica Janowiecka 17,519423.0,34.9,14879.0,2,1
ulica Słowicza 1,443000.0,33.9,13087.0,2,4
ulica Geometryczna 5A,657860.0,43.9,14989.0,2,2
ulica Instalatorów 7A,464125.0,32.5,14281.0,2,2
ulica Marywilska 9B,599638.0,43.6,13750.0,2,1
ulica Giserska 9,674716.0,47.7,14133.0,3,7
ulica Instalatorów 7,1056723.0,84.3,12528.0,4,2
ulica Hilarego Koprowskiego 4,423347.0,29.6,14326.0,3,3
ulica Podleśna 59,1665912.0,71.6,23277.0,4,2
ulica Mieczysława Pożaryskiego 35A,353377.0,30.6,11563.0,1,4
ulica Przedpole 8,651625.0,41.6,15649.0,2,1
ulica Geometryczna 5A,637715.0,52.4,12168.0,3,2
ulica Geometryczna 5A,552652.0,40.8,13559.0,2,3
ulica Instalatorów 7,525078.0,37.3,14092.0,2,2
ulica Hilarego Koprowskiego 4,940697.0,75.2,12504.0,3,2
ulica Calowa 15C,3750000.0,292.1,12838.0,6,1
ulica Marywilska 9B,595140.0,43.6,13650.0,2,2
ulica Hilarego Koprowskiego 4,944000.0,75.3,12530.0,3,3
ulica Władysława Umińskiego 2,529976.0,42.7,12400.0,2,2
ulica Giserska 9,697595.0,65.4,10667.0,3,2
ulica Włodarzewska 61A,1443324.0,71.9,20068.0,4,3
ulica Marywilska 11A,859863.0,66.7,12886.0,3,3
ulica Józefa Sierakowskiego 3,1062455.0,57.5,18494.0,3,3
ulica Stefana Okrzei 27,700000.0,34.2,20456.0,1,3
ulica Instalatorów 7A,742600.0,49.5,15008.0,3,5
ulica Hilarego Koprowskiego 4,572076.0,43.3,13206.0,2,1
ulica Marywilska 11,576547.0,36.4,15844.0,2,4
ulica Stefana Okrzei 27,593440.0,33.1,17923.0,1,3
ulica Józefa Sierakowskiego 1,1591744.0,66.9,23800.0,3,2
ulica Stanisława Dubois 9,1111285.0,39.5,28162.0,2,6
ulica Łopuszańska 53,538653.0,36.7,14681.0,2,4
ulica Instalatorów 7,1056723.0,84.3,12528.0,4,2
ulica Hilarego Koprowskiego 4,423347.0,29.6,14326.0,3,3
ulica Podleśna 59,1665912.0,71.6,23277.0,4,2
ulica Mieczysława Pożaryskiego 35A,353377.0,30.6,11563.0,1,4
ulica Przedpole 8,651625.0,41.6,15649.0,2,1
ulica Geometryczna 5A,637715.0,52.4,12168.0,3,2
ulica Geometryczna 5A,552652.0,40.8,13559.0,2,3
ulica Instalatorów 7,525078.0,37.3,14092.0,2,2
ulica Hilarego Koprowskiego 4,940697.0,75.2,12504.0,3,2
ulica Calowa 15C,3750000.0,292.1,12838.0,6,1
ulica Marywilska 9B,595140.0,43.6,13650.0,2,2
ulica Hilarego Koprowskiego 4,944000.0,75.3,12530.0,3,3
ulica Władysława Umińskiego 2,529976.0,42.7,12400.0,2,2
ulica Giserska 9,697595.0,65.4,10667.0,3,2
ulica Włodarzewska 61A,1443324.0,71.9,20068.0,4,3
ulica Marywilska 11A,859863.0,66.7,12886.0,3,3
ulica Józefa Sierakowskiego 3,1062455.0,57.5,18494.0,3,3
ulica Stefana Okrzei 27,700000.0,34.2,20456.0,1,3
ulica Instalatorów 7A,742600.0,49.5,15008.0,3,5
ulica Hilarego Koprowskiego 4,572076.0,43.3,13206.0,2,1
ulica Marywilska 11,576547.0,36.4,15844.0,2,4
ulica Stefana Okrzei 27,593440.0,33.1,17923.0,1,3
ulica Józefa Sierakowskiego 1,1591744.0,66.9,23800.0,3,2
ulica Stanisława Dubois 9,1111285.0,39.5,28162.0,2,6
ulica Łopuszańska 53,538653.0,36.7,14681.0,2,4
ulica Instalatorów 7,1056723.0,84.3,12528.0,4,2
ulica Hilarego Koprowskiego 4,423347.0,29.6,14326.0,3,3
ulica Podleśna 59,1665912.0,71.6,23277.0,4,2
ulica Mieczysława Pożaryskiego 35A,353377.0,30.6,11563.0,1,4
ulica Przedpole 8,651625.0,41.6,15649.0,2,1
ulica Geometryczna 5A,637715.0,52.4,12168.0,3,2
ulica Geometryczna 5A,552652.0,40.8,13559.0,2,3
ulica Instalatorów 7,525078.0,37.3,14092.0,2,2
ulica Hilarego Koprowskiego 4,940697.0,75.2,12504.0,3,2
ulica Calowa 15C,3750000.0,292.1,12838.0,6,1
ulica Marywilska 9B,595140.0,43.6,13650.0,2,2
ulica Hilarego Koprowskiego 4,944000.0,75.3,12530.0,3,3
ulica Władysława Umińskiego 2,529976.0,42.7,12400.0,2,2
ulica Giserska 9,697595.0,65.4,10667.0,3,2
ulica Włodarzewska 61A,1443324.0,71.9,20068.0,4,3
ulica Marywilska 11A,859863.0,66.7,12886.0,3,3
ulica Józefa Sierakowskiego 3,1062455.0,57.5,18494.0,3,3
ulica Stefana Okrzei 27,700000.0,34.2,20456.0,1,3
ulica Instalatorów 7A,742600.0,49.5,15008.0,3,5
ulica Hilarego Koprowskiego 4,572076.0,43.3,13206.0,2,1
ulica Marywilska 11,576547.0,36.4,15844.0,2,4
ulica Stefana Okrzei 27,593440.0,33.1,17923.0,1,3
ulica Józefa Sierakowskiego 1,1591744.0,66.9,23800.0,3,2
ulica Stanisława Dubois 9,1111285.0,39.5,28162.0,2,6
ulica Łopuszańska 53,538653.0,36.7,14681.0,2,4
ulica Giserska 9,470360.0,36.3,12965.0,2,3
ulica Przedpole 8,757625.0,56.4,13445.0,3,3
ulica Marywilska 9A,646613.0,42.7,15147.0,2,2
ulica Marywilska 9A,816219.0,59.5,13711.0,3,2
ulica Zagłoby 16,1015027.0,75.7,13417.0,4,7
ulica Powsińska 27,1168961.0,59.3,19699.0,3,6
ulica Tawułkowa 5E,611000.0,75.0,8147.0,3,1
ulica Giserska 9,468867.0,37.7,12450.0,2,4
ulica Józefa Sierakowskiego 3,1257769.0,64.8,19425.0,3,3
ulica Tawułkowa 5K,651000.0,74.6,8727.0,3,2
ulica Pawła Włodkowica 9C,330728.0,26.2,12604.0,1,3
ulica Marywilska 11A,612953.0,38.8,15794.0,2,4
ulica Mińska 31A,695394.0,41.7,16660.0,2,5
ulica Tawułkowa 5V,637000.0,74.6,8539.0,3,2
ulica Pawła Włodkowica 9C,296198.0,25.1,11810.0,1,1
ulica Pawła Włodkowica 9C,308826.0,26.4,11707.0,1,2
ulica Tawułkowa 5N,651000.0,75.0,8680.0,3,1
ulica Tawułkowa 5M,651000.0,74.6,8727.0,3,2
ulica Górczewska 255,1459000.0,79.4,18378.0,2,5
ulica Giserska 9,796649.0,65.5,12164.0,3,6
ulica Tawułkowa 5Z,591000.0,75.0,7880.0,3,1
ulica Hilarego Koprowskiego 4,586364.0,27.4,21377.0,2,4
ulica Szafrańców 5,537983.0,47.5,11326.0,2,6
ulica Giserska 9,791144.0,65.3,12112.0,3,5
ulica Szafrańców 5,576381.0,38.4,15018.0,2,3
ulica Giserska 9,470360.0,36.3,12965.0,2,3
ulica Przedpole 8,757625.0,56.4,13445.0,3,3
ulica Marywilska 9A,646613.0,42.7,15147.0,2,2
ulica Marywilska 9A,816219.0,59.5,13711.0,3,2
ulica Zagłoby 16,1015027.0,75.7,13417.0,4,7
ulica Powsińska 27,1168961.0,59.3,19699.0,3,6
ulica Tawułkowa 5E,611000.0,75.0,8147.0,3,1
ulica Giserska 9,468867.0,37.7,12450.0,2,4
ulica Józefa Sierakowskiego 3,1257769.0,64.8,19425.0,3,3
ulica Tawułkowa 5K,651000.0,74.6,8727.0,3,2
ulica Pawła Włodkowica 9C,330728.0,26.2,12604.0,1,3
ulica Marywilska 11A,612953.0,38.8,15794.0,2,4
ulica Mińska 31A,695394.0,41.7,16660.0,2,5
ulica Tawułkowa 5V,637000.0,74.6,8539.0,3,2
ulica Pawła Włodkowica 9C,296198.0,25.1,11810.0,1,1
ulica Pawła Włodkowica 9C,308826.0,26.4,11707.0,1,2
ulica Tawułkowa 5N,651000.0,75.0,8680.0,3,1
ulica Tawułkowa 5M,651000.0,74.6,8727.0,3,2
ulica Górczewska 255,1459000.0,79.4,18378.0,2,5
ulica Giserska 9,796649.0,65.5,12164.0,3,6
ulica Tawułkowa 5Z,591000.0,75.0,7880.0,3,1
ulica Hilarego Koprowskiego 4,586364.0,27.4,21377.0,2,4
ulica Szafrańców 5,537983.0,47.5,11326.0,2,6
ulica Giserska 9,791144.0,65.3,12112.0,3,5
ulica Szafrańców 5,576381.0,38.4,15018.0,2,3
ulica Giserska 9,470360.0,36.3,12965.0,2,3
ulica Przedpole 8,757625.0,56.4,13445.0,3,3
ulica Marywilska 9A,646613.0,42.7,15147.0,2,2
ulica Marywilska 9A,816219.0,59.5,13711.0,3,2
ulica Zagłoby 16,1015027.0,75.7,13417.0,4,7
ulica Powsińska 27,1168961.0,59.3,19699.0,3,6
ulica Tawułkowa 5E,611000.0,75.0,8147.0,3,1
ulica Giserska 9,468867.0,37.7,12450.0,2,4
ulica Józefa Sierakowskiego 3,1257769.0,64.8,19425.0,3,3
ulica Tawułkowa 5K,651000.0,74.6,8727.0,3,2
ulica Pawła Włodkowica 9C,330728.0,26.2,12604.0,1,3
ulica Marywilska 11A,612953.0,38.8,15794.0,2,4
ulica Mińska 31A,695394.0,41.7,16660.0,2,5
ulica Tawułkowa 5V,637000.0,74.6,8539.0,3,2
ulica Pawła Włodkowica 9C,296198.0,25.1,11810.0,1,1
ulica Pawła Włodkowica 9C,308826.0,26.4,11707.0,1,2
ulica Tawułkowa 5N,651000.0,75.0,8680.0,3,1
ulica Tawułkowa 5M,651000.0,74.6,8727.0,3,2
ulica Górczewska 255,1459000.0,79.4,18378.0,2,5
ulica Giserska 9,796649.0,65.5,12164.0,3,6
ulica Tawułkowa 5Z,591000.0,75.0,7880.0,3,1
ulica Hilarego Koprowskiego 4,586364.0,27.4,21377.0,2,4
ulica Szafrańców 5,537983.0,47.5,11326.0,2,6
ulica Giserska 9,791144.0,65.3,12112.0,3,5
ulica Szafrańców 5,576381.0,38.4,15018.0,2,3
ulica Giserska 9,775110.0,65.3,11870.0,3,4
ulica Syta 26,2825000.0,218.5,12931.0,3,1
ulica Hilarego Koprowskiego 4,650000.0,47.0,13845.0,2,4
ulica Powsińska 27,1254131.0,59.8,20972.0,3,8
ulica Mińska 31,2437000.0,110.9,21973.0,0,4
ulica Mińska 31A,725472.0,41.7,17393.0,2,6
ulica Powsińska 27,1003171.0,49.1,20440.0,2,11
ulica Mińska 31A,410904.0,25.5,16095.0,1,6
ulica Pawła Włodkowica 9C,336492.0,28.0,12030.0,2,3
ulica Marywilska 9B,607695.0,40.7,14935.0,2,4
ulica Stanisława Dubois 9,1223936.0,44.0,27836.0,8,8
ulica Kolejowa 19,735000.0,31.9,23070.0,2,2
ulica Instalatorów 7,628960.0,39.8,15795.0,2,6
ulica Aluzyjna 21,684645.0,56.2,12176.0,3,1
ulica Jerzego Holzera 6,925000.0,64.8,14268.0,3,1
ulica Hilarego Koprowskiego 4,608000.0,44.7,13593.0,2,4
ulica Tawułkowa 5J,621000.0,75.0,8280.0,3,1
ulica Przedpole 8,643876.0,40.3,15961.0,2,1
ulica Mińska 31A,614887.0,38.1,16147.0,2,2
ulica Zbąszyńska 7,702000.0,58.1,12081.0,3,4
ulica Głębocka 115B,975076.0,76.9,12685.0,4,3
ulica Żupnicza 16,1826000.0,109.6,16662.0,4,1
ulica Giserska 9,763871.0,65.4,11673.0,3,3
ulica Szczęśliwicka 41,747600.0,38.2,19586.0,2,6
ulica Pawła Włodkowica 9C,444687.0,37.3,11938.0,2,3
ulica Giserska 9,775110.0,65.3,11870.0,3,4
ulica Syta 26,2825000.0,218.5,12931.0,3,1
ulica Hilarego Koprowskiego 4,650000.0,47.0,13845.0,2,4
ulica Powsińska 27,1254131.0,59.8,20972.0,3,8
ulica Mińska 31,2437000.0,110.9,21973.0,0,4
ulica Mińska 31A,725472.0,41.7,17393.0,2,6
ulica Powsińska 27,1003171.0,49.1,20440.0,2,11
ulica Mińska 31A,410904.0,25.5,16095.0,1,6
ulica Pawła Włodkowica 9C,336492.0,28.0,12030.0,2,3
ulica Marywilska 9B,607695.0,40.7,14935.0,2,4
ulica Stanisława Dubois 9,1223936.0,44.0,27836.0,8,8
ulica Kolejowa 19,735000.0,31.9,23070.0,2,2
ulica Instalatorów 7,628960.0,39.8,15795.0,2,6
ulica Aluzyjna 21,684645.0,56.2,12176.0,3,1
ulica Jerzego Holzera 6,925000.0,64.8,14268.0,3,1
ulica Hilarego Koprowskiego 4,608000.0,44.7,13593.0,2,4
ulica Tawułkowa 5J,621000.0,75.0,8280.0,3,1
ulica Przedpole 8,643876.0,40.3,15961.0,2,1
ulica Mińska 31A,614887.0,38.1,16147.0,2,2
ulica Zbąszyńska 7,702000.0,58.1,12081.0,3,4
ulica Głębocka 115B,975076.0,76.9,12685.0,4,3
ulica Żupnicza 16,1826000.0,109.6,16662.0,4,1
ulica Giserska 9,763871.0,65.4,11673.0,3,3
ulica Szczęśliwicka 41,747600.0,38.2,19586.0,2,6
ulica Pawła Włodkowica 9C,444687.0,37.3,11938.0,2,3
ulica Giserska 9,775110.0,65.3,11870.0,3,4
ulica Syta 26,2825000.0,218.5,12931.0,3,1
ulica Hilarego Koprowskiego 4,650000.0,47.0,13845.0,2,4
ulica Powsińska 27,1254131.0,59.8,20972.0,3,8
ulica Mińska 31,2437000.0,110.9,21973.0,0,4
ulica Mińska 31A,725472.0,41.7,17393.0,2,6
ulica Powsińska 27,1003171.0,49.1,20440.0,2,11
ulica Mińska 31A,410904.0,25.5,16095.0,1,6
ulica Pawła Włodkowica 9C,336492.0,28.0,12030.0,2,3
ulica Marywilska 9B,607695.0,40.7,14935.0,2,4
ulica Stanisława Dubois 9,1223936.0,44.0,27836.0,8,8
ulica Kolejowa 19,735000.0,31.9,23070.0,2,2
ulica Instalatorów 7,628960.0,39.8,15795.0,2,6
ulica Aluzyjna 21,684645.0,56.2,12176.0,3,1
ulica Jerzego Holzera 6,925000.0,64.8,14268.0,3,1
ulica Hilarego Koprowskiego 4,608000.0,44.7,13593.0,2,4
ulica Tawułkowa 5J,621000.0,75.0,8280.0,3,1
ulica Przedpole 8,643876.0,40.3,15961.0,2,1
