Address,Price_total,Area_m2,Price_m2,Rooms,Floor,source
ulica Instalatorów 7A,775369.0,49.7,15614.0,3,6.0,transactions
ulica Stefana Okrzei 27,667642.0,37.3,17880.0,1,3.0,transactions
ulica Mińska 9,595000.0,43.1,13805.0,1,5.0,transactions
ulica Podleśna 59,2093262.0,83.3,25141.0,4,2.0,transactions
ulica Instalatorów 7,1003416.0,68.9,14555.0,4,6.0,transactions
ulica Geometryczna 5A,601720.0,40.5,14865.0,2,4.0,transactions
ulica Mińska 9,360785.0,25.1,14380.0,1,5.0,transactions
ulica Józefa Sierakowskiego 1,3102130.0,107.0,28995.0,4,4.0,transactions
ulica Jerzego Holzera 6,550000.0,38.5,14282.0,2,4.0,transactions
ulica Ostrobramska 76,1300154.0,97.6,13320.0,4,8.0,transactions
ulica Sarmacka 27,1082137.0,72.4,14947.0,4,3.0,transactions
ulica Sarmacka 27,980350.0,67.0,14636.0,4,2.0,transactions
ulica Sokratesa 11A,1200000.0,66.9,17929.0,3,7.0,transactions
ulica Łopuszańska 53,493140.0,33.4,14765.0,2,3.0,transactions
ulica Mińska 9,713848.0,54.3,13146.0,3,5.0,transactions
ulica Instalatorów 7A,501250.0,32.5,15423.0,2,5.0,transactions
ulica Józefa Sierakowskiego 1,921440.0,35.4,26000.0,1,4.0,transactions
ulica Głębocka 115C,1006832.0,83.1,12114.0,4,3.0,transactions
ulica Instalatorów 7,871660.0,66.1,13181.0,3,3.0,transactions
ulica Równoległa 8,645027.0,37.1,17396.0,2,5.0,transactions
ulica Józefa Sierakowskiego 3,718525.0,35.1,20494.0,1,3.0,transactions
ulica Krochmalna 61,1131469.0,38.9,29072.0,1,5.0,transactions
ulica Szafrańców 5,1098298.0,93.1,11800.0,4,8.0,transactions
ulica Szafrańców 5,584104.0,38.3,15255.0,2,7.0,transactions
ulica Szafrańców 5,987180.0,67.5,14618.0,4,5.0,transactions
ulica Instalatorów 7A,775369.0,49.7,15614.0,3,6.0,transactions
ulica Stefana Okrzei 27,667642.0,37.3,17880.0,1,3.0,transactions
ulica Mińska 9,595000.0,43.1,13805.0,1,5.0,transactions
ulica Podleśna 59,2093262.0,83.3,25141.0,4,2.0,transactions
ulica Instalatorów 7,1003416.0,68.9,14555.0,4,6.0,transactions
ulica Geometryczna 5A,601720.0,40.5,14865.0,2,4.0,transactions
ulica Mińska 9,360785.0,25.1,14380.0,1,5.0,transactions
ulica Józefa Sierakowskiego 1,3102130.0,107.0,28995.0,4,4.0,transactions
ulica Jerzego Holzera 6,550000.0,38.5,14282.0,2,4.0,transactions
ulica Ostrobramska 76,1300154.0,97.6,13320.0,4,8.0,transactions
ulica Sarmacka 27,1082137.0,72.4,14947.0,4,3.0,transactions
ulica Sarmacka 27,980350.0,67.0,14636.0,4,2.0,transactions
ulica Sokratesa 11A,1200000.0,66.9,17929.0,3,7.0,transactions
ulica Łopuszańska 53,493140.0,33.4,14765.0,2,3.0,transactions
ulica Mińska 9,713848.0,54.3,13146.0,3,5.0,transactions
ulica Instalatorów 7A,501250.0,32.5,15423.0,2,5.0,transactions
ulica Józefa Sierakowskiego 1,921440.0,35.4,26000.0,1,4.0,transactions
ulica Głębocka 115C,1006832.0,83.1,12114.0,4,3.0,transactions
ulica Instalatorów 7,871660.0,66.1,13181.0,3,3.0,transactions
ulica Równoległa 8,645027.0,37.1,17396.0,2,5.0,transactions
ulica Józefa Sierakowskiego 3,718525.0,35.1,20494.0,1,3.0,transactions
ulica Krochmalna 61,1131469.0,38.9,29072.0,1,5.0,transactions
ulica Szafrańców 5,1098298.0,93.1,11800.0,4,8.0,transactions
ulica Szafrańców 5,584104.0,38.3,15255.0,2,7.0,transactions
ulica Szafrańców 5,987180.0,67.5,14618.0,4,5.0,transactions
ulica Instalatorów 7A,775369.0,49.7,15614.0,3,6.0,transactions
ulica Stefana Okrzei 27,667642.0,37.3,17880.0,1,3.0,transactions
ulica Mińska 9,595000.0,43.1,13805.0,1,5.0,transactions
ulica Podleśna 59,2093262.0,83.3,25141.0,4,2.0,transactions
ulica Instalatorów 7,1003416.0,68.9,14555.0,4,6.0,transactions
ulica Geometryczna 5A,601720.0,40.5,14865.0,2,4.0,transactions
ulica Mińska 9,360785.0,25.1,14380.0,1,5.0,transactions
ulica Józefa Sierakowskiego 1,3102130.0,107.0,28995.0,4,4.0,transactions
ulica Jerzego Holzera 6,550000.0,38.5,14282.0,2,4.0,transactions
ulica Ostrobramska 76,1300154.0,97.6,13320.0,4,8.0,transactions
ulica Sarmacka 27,1082137.0,72.4,14947.0,4,3.0,transactions
ulica Sarmacka 27,980350.0,67.0,14636.0,4,2.0,transactions
ulica Sokratesa 11A,1200000.0,66.9,17929.0,3,7.0,transactions
ulica Łopuszańska 53,493140.0,33.4,14765.0,2,3.0,transactions
ulica Mińska 9,713848.0,54.3,13146.0,3,5.0,transactions
ulica Instalatorów 7A,501250.0,32.5,15423.0,2,5.0,transactions
ulica Józefa Sierakowskiego 1,921440.0,35.4,26000.0,1,4.0,transactions
ulica Głębocka 115C,1006832.0,83.1,12114.0,4,3.0,transactions
ulica Instalatorów 7,871660.0,66.1,13181.0,3,3.0,transactions
ulica Równoległa 8,645027.0,37.1,17396.0,2,5.0,transactions
ulica Józefa Sierakowskiego 3,718525.0,35.1,20494.0,1,3.0,transactions
ulica Krochmalna 61,1131469.0,38.9,29072.0,1,5.0,transactions
ulica Szafrańców 5,1098298.0,93.1,11800.0,4,8.0,transactions
ulica Szafrańców 5,584104.0,38.3,15255.0,2,7.0,transactions
ulica Szafrańców 5,987180.0,67.5,14618.0,4,5.0,transactions
ulica Instalatorów 7,891102.0,66.2,13457.0,3,4.0,transactions
Aleja „Solidarności” 153,803000.0,30.5,26319.0,1,5.0,transactions
ulica Instalatorów 7,468969.0,32.4,14488.0,2,3.0,transactions
ulica Instalatorów 7A,888935.0,63.4,14014.0,3,2.0,transactions
ulica Bogata 11,1480000.0,119.9,12341.0,5,1.0,transactions
ulica Michała Oczapowskiego 15,700000.0,35.0,20023.0,1,4.0,transactions
ulica Szczęśliwicka 41,756000.0,41.3,18314.0,2,3.0,transactions
ulica Michała Oczapowskiego 15,1796561.0,81.3,22098.0,3,4.0,transactions
ulica Zastruże 17J,2000000.0,152.9,13084.0,4,1.0,transactions
ulica Mieczysława Pożaryskiego 35A,586082.0,45.5,12889.0,2,5.0,transactions
ulica Instalatorów 7,478680.0,32.4,14788.0,2,4.0,transactions
ulica Zbąszyńska 7,697000.0,57.9,12042.0,3,4.0,transactions
ulica Tawułkowa 5H,630000.0,75.0,8400.0,3,1.0,transactions
ulica Instalatorów 7A,544032.0,39.7,13717.0,2,4.0,transactions
ulica Przedpole 8,697148.0,57.3,12171.0,3,2.0,transactions
ulica Instalatorów 7,695434.0,50.2,13845.0,3,1.0,transactions
ulica Instalatorów 7A,637952.0,43.1,14809.0,3,6.0,transactions
ulica Przedpole 8,843112.0,66.5,12669.0,4,5.0,transactions
ulica Józefa Sierakowskiego 3,578510.0,28.2,20500.0,2,3.0,transactions
ulica Giserska 9,479840.0,37.1,12944.0,2,3.0,transactions
ulica Marywilska 64A,733900.0,59.9,12262.0,3,3.0,transactions
ulica Chełmżyńska 155C,995000.0,79.0,12587.0,0,1.0,transactions
ulica Mariana Hemara 5,521625.0,41.7,12500.0,2,4.0,transactions
ulica Nakielska 5,1212130.0,81.3,14919.0,4,2.0,transactions
ulica Tawułkowa 5ZD,740000.0,75.0,9867.0,3,1.0,transactions
ulica Instalatorów 7,891102.0,66.2,13457.0,3,4.0,transactions
Aleja „Solidarności” 153,803000.0,30.5,26319.0,1,5.0,transactions
ulica Instalatorów 7,468969.0,32.4,14488.0,2,3.0,transactions
ulica Instalatorów 7A,888935.0,63.4,14014.0,3,2.0,transactions
ulica Bogata 11,1480000.0,119.9,12341.0,5,1.0,transactions
ulica Michała Oczapowskiego 15,700000.0,35.0,20023.0,1,4.0,transactions
ulica Szczęśliwicka 41,756000.0,41.3,18314.0,2,3.0,transactions
ulica Michała Oczapowskiego 15,1796561.0,81.3,22098.0,3,4.0,transactions
ulica Zastruże 17J,2000000.0,152.9,13084.0,4,1.0,transactions
ulica Mieczysława Pożaryskiego 35A,586082.0,45.5,12889.0,2,5.0,transactions
ulica Instalatorów 7,478680.0,32.4,14788.0,2,4.0,transactions
ulica Zbąszyńska 7,697000.0,57.9,12042.0,3,4.0,transactions
ulica Tawułkowa 5H,630000.0,75.0,8400.0,3,1.0,transactions
ulica Instalatorów 7A,544032.0,39.7,13717.0,2,4.0,transactions
ulica Przedpole 8,697148.0,57.3,12171.0,3,2.0,transactions
ulica Instalatorów 7,695434.0,50.2,13845.0,3,1.0,transactions
ulica Instalatorów 7A,637952.0,43.1,14809.0,3,6.0,transactions
ulica Przedpole 8,843112.0,66.5,12669.0,4,5.0,transactions
ulica Józefa Sierakowskiego 3,578510.0,28.2,20500.0,2,3.0,transactions
ulica Giserska 9,479840.0,37.1,12944.0,2,3.0,transactions
ulica Marywilska 64A,733900.0,59.9,12262.0,3,3.0,transactions
ulica Chełmżyńska 155C,995000.0,79.0,12587.0,0,1.0,transactions
ulica Mariana Hemara 5,521625.0,41.7,12500.0,2,4.0,transactions
ulica Nakielska 5,1212130.0,81.3,14919.0,4,2.0,transactions
ulica Tawułkowa 5ZD,740000.0,75.0,9867.0,3,1.0,transactions
ulica Instalatorów 7,891102.0,66.2,13457.0,3,4.0,transactions
Aleja „Solidarności” 153,803000.0,30.5,26319.0,1,5.0,transactions
ulica Instalatorów 7,468969.0,32.4,14488.0,2,3.0,transactions
ulica Instalatorów 7A,888935.0,63.4,14014.0,3,2.0,transactions
ulica Bogata 11,1480000.0,119.9,12341.0,5,1.0,transactions
ulica Michała Oczapowskiego 15,700000.0,35.0,20023.0,1,4.0,transactions
ulica Szczęśliwicka 41,756000.0,41.3,18314.0,2,3.0,transactions
ulica Michała Oczapowskiego 15,1796561.0,81.3,22098.0,3,4.0,transactions
ulica Zastruże 17J,2000000.0,152.9,13084.0,4,1.0,transactions
ulica Mieczysława Pożaryskiego 35A,586082.0,45.5,12889.0,2,5.0,transactions
ulica Instalatorów 7,478680.0,32.4,14788.0,2,4.0,transactions
ulica Zbąszyńska 7,697000.0,57.9,12042.0,3,4.0,transactions
ulica Tawułkowa 5H,630000.0,75.0,8400.0,3,1.0,transactions
ulica Instalatorów 7A,544032.0,39.7,13717.0,2,4.0,transactions
ulica Przedpole 8,697148.0,57.3,12171.0,3,2.0,transactions
ulica Instalatorów 7,695434.0,50.2,13845.0,3,1.0,transactions
ulica Instalatorów 7A,637952.0,43.1,14809.0,3,6.0,transactions
ulica Przedpole 8,843112.0,66.5,12669.0,4,5.0,transactions
ulica Józefa Sierakowskiego 3,578510.0,28.2,20500.0,2,3.0,transactions
ulica Giserska 9,479840.0,37.1,12944.0,2,3.0,transactions
ulica Marywilska 64A,733900.0,59.9,12262.0,3,3.0,transactions
ulica Chełmżyńska 155C,995000.0,79.0,12587.0,0,1.0,transactions
ulica Mariana Hemara 5,521625.0,41.7,12500.0,2,4.0,transactions
ulica Nakielska 5,1212130.0,81.3,14919.0,4,2.0,transactions
ulica Tawułkowa 5ZD,740000.0,75.0,9867.0,3,1.0,transactions
ulica Chełmżyńska 155C,983700.0,79.0,12444.0,0,1.0,transactions
ulica Józefa Sierakowskiego 3,1646340.0,59.8,27549.0,3,8.0,transactions
ulica Marywilska 66A,307314.0,27.0,11365.0,1,2.0,transactions
ulica Marywilska 64B,740376.0,58.7,12621.0,3,5.0,transactions
ulica Giserska 9,474705.0,37.0,12847.0,2,2.0,transactions
ulica Giserska 9,483578.0,36.9,13098.0,2,4.0,transactions
ulica Zagłoby 16,653370.0,44.8,14571.0,2,11.0,transactions
ulica Giserska 9,698360.0,60.5,11539.0,3,5.0,transactions
ulica Zagłoby 16,699733.0,72.3,9682.0,4,3.0,transactions
ulica Równoległa 16A,980207.0,70.6,13888.0,3,7.0,transactions
ulica Marywilska 64B,569979.0,40.4,14122.0,2,5.0,transactions
ulica Instalatorów 7,790255.0,50.3,15708.0,3,7.0,transactions
ulica Giserska 9,608996.0,49.3,12360.0,3,7.0,transactions
ulica Tawułkowa 5L,611000.0,74.6,8190.0,3,2.0,transactions
ulica Marywilska 64B,529579.0,40.8,12977.0,2,4.0,transactions
Aleja „Solidarności” 153,1540093.0,51.9,29663.0,2,6.0,transactions
ulica Giserska 9,747625.0,60.4,12382.0,4,3.0,transactions
ulica Przedpole 8,838466.0,66.6,12591.0,4,2.0,transactions
ulica Łopuszańska 53,449244.0,32.3,13908.0,2,1.0,transactions
ulica Marywilska 64A,745000.0,59.9,12444.0,3,5.0,transactions
ulica Łopuszańska 53,423510.0,26.8,15803.0,1,5.0,transactions
ulica Podleśna 59,1193778.0,49.5,24112.0,2,4.0,transactions
ulica Przedpole 8,773895.0,47.3,16375.0,2,5.0,transactions
ulica Podleśna 59,1614392.0,63.3,25504.0,3,2.0,transactions
ulica Instalatorów 7A,585836.0,43.2,13548.0,3,2.0,transactions
ulica Chełmżyńska 155C,983700.0,79.0,12444.0,0,1.0,transactions
ulica Józefa Sierakowskiego 3,1646340.0,59.8,27549.0,3,8.0,transactions
ulica Marywilska 66A,307314.0,27.0,11365.0,1,2.0,transactions
ulica Marywilska 64B,740376.0,58.7,12621.0,3,5.0,transactions
ulica Giserska 9,474705.0,37.0,12847.0,2,2.0,transactions
ulica Giserska 9,483578.0,36.9,13098.0,2,4.0,transactions
ulica Zagłoby 16,653370.0,44.8,14571.0,2,11.0,transactions
ulica Giserska 9,698360.0,60.5,11539.0,3,5.0,transactions
ulica Zagłoby 16,699733.0,72.3,9682.0,4,3.0,transactions
ulica Równoległa 16A,980207.0,70.6,13888.0,3,7.0,transactions
ulica Marywilska 64B,569979.0,40.4,14122.0,2,5.0,transactions
ulica Instalatorów 7,790255.0,50.3,15708.0,3,7.0,transactions
ulica Giserska 9,608996.0,49.3,12360.0,3,7.0,transactions
ulica Tawułkowa 5L,611000.0,74.6,8190.0,3,2.0,transactions
ulica Marywilska 64B,529579.0,40.8,12977.0,2,4.0,transactions
Aleja „Solidarności” 153,1540093.0,51.9,29663.0,2,6.0,transactions
ulica Giserska 9,747625.0,60.4,12382.0,4,3.0,transactions
ulica Przedpole 8,838466.0,66.6,12591.0,4,2.0,transactions
ulica Łopuszańska 53,449244.0,32.3,13908.0,2,1.0,transactions
ulica Marywilska 64A,745000.0,59.9,12444.0,3,5.0,transactions
ulica Łopuszańska 53,423510.0,26.8,15803.0,1,5.0,transactions
ulica Podleśna 59,1193778.0,49.5,24112.0,2,4.0,transactions
ulica Przedpole 8,773895.0,47.3,16375.0,2,5.0,transactions
ulica Podleśna 59,1614392.0,63.3,25504.0,3,2.0,transactions
ulica Instalatorów 7A,585836.0,43.2,13548.0,3,2.0,transactions
ulica Chełmżyńska 155C,983700.0,79.0,12444.0,0,1.0,transactions
ulica Józefa Sierakowskiego 3,1646340.0,59.8,27549.0,3,8.0,transactions
ulica Marywilska 66A,307314.0,27.0,11365.0,1,2.0,transactions
ulica Marywilska 64B,740376.0,58.7,12621.0,3,5.0,transactions
ulica Giserska 9,474705.0,37.0,12847.0,2,2.0,transactions
ulica Giserska 9,483578.0,36.9,13098.0,2,4.0,transactions
ulica Zagłoby 16,653370.0,44.8,14571.0,2,11.0,transactions
ulica Giserska 9,698360.0,60.5,11539.0,3,5.0,transactions
ulica Zagłoby 16,699733.0,72.3,9682.0,4,3.0,transactions
ulica Równoległa 16A,980207.0,70.6,13888.0,3,7.0,transactions
ulica Marywilska 64B,569979.0,40.4,14122.0,2,5.0,transactions
ulica Instalatorów 7,790255.0,50.3,15708.0,3,7.0,transactions
ulica Giserska 9,608996.0,49.3,12360.0,3,7.0,transactions
ulica Tawułkowa 5L,611000.0,74.6,8190.0,3,2.0,transactions
ulica Marywilska 64B,529579.0,40.8,12977.0,2,4.0,transactions
Aleja „Solidarności” 153,1540093.0,51.9,29663.0,2,6.0,transactions
ulica Giserska 9,747625.0,60.4,12382.0,4,3.0,transactions
ulica Przedpole 8,838466.0,66.6,12591.0,4,2.0,transactions
ulica Łopuszańska 53,449244.0,32.3,13908.0,2,1.0,transactions
ulica Marywilska 64A,745000.0,59.9,12444.0,3,5.0,transactions
ulica Łopuszańska 53,423510.0,26.8,15803.0,1,5.0,transactions
ulica Podleśna 59,1193778.0,49.5,24112.0,2,4.0,transactions
ulica Przedpole 8,773895.0,47.3,16375.0,2,5.0,transactions
ulica Podleśna 59,1614392.0,63.3,25504.0,3,2.0,transactions
ulica Instalatorów 7A,585836.0,43.2,13548.0,3,2.0,transactions
ulica Marywilska 64B,742560.0,62.0,11985.0,3,4.0,transactions
ulica Marywilska 64A,749870.0,59.9,12517.0,3,6.0,transactions
ulica Pawła Włodkowica 9C,323508.0,25.1,12863.0,1,4.0,transactions
ulica Lubiniecka 12,606345.0,52.6,11527.0,3,3.0,transactions
ulica Instalatorów 7A,699984.0,46.5,15037.0,2,6.0,transactions
ulica Łopuszańska 53,506310.0,36.0,14072.0,2,5.0,transactions
ulica Pawła Włodkowica 9C,427722.0,35.7,11974.0,2,2.0,transactions
ulica Marywilska 64B,737789.0,57.5,12842.0,3,6.0,transactions
ulica Przedpole 8,654589.0,47.1,13898.0,2,3.0,transactions
ulica Marywilska 64B,753000.0,58.7,12830.0,3,6.0,transactions
ulica Instalatorów 7A,789476.0,49.4,15968.0,3,7.0,transactions
ulica Instalatorów 7A,646137.0,46.8,13806.0,2,3.0,transactions
ulica Giserska 9,593196.0,52.7,11265.0,2,3.0,transactions
ulica Pawła Włodkowica 9C,444615.0,38.4,11585.0,2,2.0,transactions
ulica Marywilska 64B,769658.0,62.0,12410.0,3,5.0,transactions
ulica Instalatorów 7A,758010.0,49.5,15320.0,3,6.0,transactions
ulica Pawła Włodkowica 9C,308085.0,25.8,11964.0,1,2.0,transactions
ulica Ostrobramska 76,1257891.0,103.6,12145.0,4,8.0,transactions
ulica Marywilska 64B,695000.0,54.0,12880.0,2,6.0,transactions
ulica Janowiecka 17,519423.0,34.9,14879.0,2,1.0,transactions
ulica Słowicza 1,443000.0,33.9,13087.0,2,4.0,transactions
ulica Geometryczna 5A,657860.0,43.9,14989.0,2,2.0,transactions
ulica Instalatorów 7A,464125.0,32.5,14281.0,2,2.0,transactions
ulica Marywilska 9B,599638.0,43.6,13750.0,2,1.0,transactions
ulica Giserska 9,674716.0,47.7,14133.0,3,7.0,transactions
ulica Marywilska 64B,742560.0,62.0,11985.0,3,4.0,transactions
ulica Marywilska 64A,749870.0,59.9,12517.0,3,6.0,transactions
ulica Pawła Włodkowica 9C,323508.0,25.1,12863.0,1,4.0,transactions
ulica Lubiniecka 12,606345.0,52.6,11527.0,3,3.0,transactions
ulica Instalatorów 7A,699984.0,46.5,15037.0,2,6.0,transactions
ulica Łopuszańska 53,506310.0,36.0,14072.0,2,5.0,transactions
ulica Pawła Włodkowica 9C,427722.0,35.7,11974.0,2,2.0,transactions
ulica Marywilska 64B,737789.0,57.5,12842.0,3,6.0,transactions
ulica Przedpole 8,654589.0,47.1,13898.0,2,3.0,transactions
ulica Marywilska 64B,753000.0,58.7,12830.0,3,6.0,transactions
ulica Instalatorów 7A,789476.0,49.4,15968.0,3,7.0,transactions
ulica Instalatorów 7A,646137.0,46.8,13806.0,2,3.0,transactions
ulica Giserska 9,593196.0,52.7,11265.0,2,3.0,transactions
ulica Pawła Włodkowica 9C,444615.0,38.4,11585.0,2,2.0,transactions
ulica Marywilska 64B,769658.0,62.0,12410.0,3,5.0,transactions
ulica Instalatorów 7A,758010.0,49.5,15320.0,3,6.0,transactions
ulica Pawła Włodkowica 9C,308085.0,25.8,11964.0,1,2.0,transactions
ulica Ostrobramska 76,1257891.0,103.6,12145.0,4,8.0,transactions
ulica Marywilska 64B,695000.0,54.0,12880.0,2,6.0,transactions
ulica Janowiecka 17,519423.0,34.9,14879.0,2,1.0,transactions
ulica Słowicza 1,443000.0,33.9,13087.0,2,4.0,transactions
ulica Geometryczna 5A,657860.0,43.9,14989.0,2,2.0,transactions
ulica Instalatorów 7A,464125.0,32.5,14281.0,2,2.0,transactions
ulica Marywilska 9B,599638.0,43.6,13750.0,2,1.0,transactions
ulica Giserska 9,674716.0,47.7,14133.0,3,7.0,transactions
ulica Marywilska 64B,742560.0,62.0,11985.0,3,4.0,transactions
ulica Marywilska 64A,749870.0,59.9,12517.0,3,6.0,transactions
ulica Pawła Włodkowica 9C,323508.0,25.1,12863.0,1,4.0,transactions
ulica Lubiniecka 12,606345.0,52.6,11527.0,3,3.0,transactions
ulica Instalatorów 7A,699984.0,46.5,15037.0,2,6.0,transactions
ulica Łopuszańska 53,506310.0,36.0,14072.0,2,5.0,transactions
ulica Pawła Włodkowica 9C,427722.0,35.7,11974.0,2,2.0,transactions
ulica Marywilska 64B,737789.0,57.5,12842.0,3,6.0,transactions
ulica Przedpole 8,654589.0,47.1,13898.0,2,3.0,transactions
ulica Marywilska 64B,753000.0,58.7,12830.0,3,6.0,transactions
ulica Instalatorów 7A,789476.0,49.4,15968.0,3,7.0,transactions
ulica Instalatorów 7A,646137.0,46.8,13806.0,2,3.0,transactions
ulica Giserska 9,593196.0,52.7,11265.0,2,3.0,transactions
ulica Pawła Włodkowica 9C,444615.0,38.4,11585.0,2,2.0,transactions
ulica Marywilska 64B,769658.0,62.0,12410.0,3,5.0,transactions
ulica Instalatorów 7A,758010.0,49.5,15320.0,3,6.0,transactions
ulica Pawła Włodkowica 9C,308085.0,25.8,11964.0,1,2.0,transactions
ulica Ostrobramska 76,1257891.0,103.6,12145.0,4,8.0,transactions
ulica Marywilska 64B,695000.0,54.0,12880.0,2,6.0,transactions
ulica Janowiecka 17,519423.0,34.9,14879.0,2,1.0,transactions
ulica Słowicza 1,443000.0,33.9,13087.0,2,4.0,transactions
ulica Geometryczna 5A,657860.0,43.9,14989.0,2,2.0,transactions
ulica Instalatorów 7A,464125.0,32.5,14281.0,2,2.0,transactions
ulica Marywilska 9B,599638.0,43.6,13750.0,2,1.0,transactions
ulica Giserska 9,674716.0,47.7,14133.0,3,7.0,transactions
ulica Instalatorów 7,1056723.0,84.3,12528.0,4,2.0,transactions
ulica Hilarego Koprowskiego 4,423347.0,29.6,14326.0,3,3.0,transactions
ulica Podleśna 59,1665912.0,71.6,23277.0,4,2.0,transactions
ulica Mieczysława Pożaryskiego 35A,353377.0,30.6,11563.0,1,4.0,transactions
ulica Przedpole 8,651625.0,41.6,15649.0,2,1.0,transactions
ulica Geometryczna 5A,637715.0,52.4,12168.0,3,2.0,transactions
ulica Geometryczna 5A,552652.0,40.8,13559.0,2,3.0,transactions
ulica Instalatorów 7,525078.0,37.3,14092.0,2,2.0,transactions
ulica Hilarego Koprowskiego 4,940697.0,75.2,12504.0,3,2.0,transactions
ulica Calowa 15C,3750000.0,292.1,12838.0,6,1.0,transactions
ulica Marywilska 9B,595140.0,43.6,13650.0,2,2.0,transactions
ulica Hilarego Koprowskiego 4,944000.0,75.3,12530.0,3,3.0,transactions
ulica Władysława Umińskiego 2,529976.0,42.7,12400.0,2,2.0,transactions
ulica Giserska 9,697595.0,65.4,10667.0,3,2.0,transactions
ulica Włodarzewska 61A,1443324.0,71.9,20068.0,4,3.0,transactions
ulica Marywilska 11A,859863.0,66.7,12886.0,3,3.0,transactions
ulica Józefa Sierakowskiego 3,1062455.0,57.5,18494.0,3,3.0,transactions
ulica Stefana Okrzei 27,700000.0,34.2,20456.0,1,3.0,transactions
ulica Instalatorów 7A,742600.0,49.5,15008.0,3,5.0,transactions
ulica Hilarego Koprowskiego 4,572076.0,43.3,13206.0,2,1.0,transactions
ulica Marywilska 11,576547.0,36.4,15844.0,2,4.0,transactions
ulica Stefana Okrzei 27,593440.0,33.1,17923.0,1,3.0,transactions
ulica Józefa Sierakowskiego 1,1591744.0,66.9,23800.0,3,2.0,transactions
ulica Stanisława Dubois 9,1111285.0,39.5,28162.0,2,6.0,transactions
ulica Łopuszańska 53,538653.0,36.7,14681.0,2,4.0,transactions
ulica Instalatorów 7,1056723.0,84.3,12528.0,4,2.0,transactions
ulica Hilarego Koprowskiego 4,423347.0,29.6,14326.0,3,3.0,transactions
ulica Podleśna 59,1665912.0,71.6,23277.0,4,2.0,transactions
ulica Mieczysława Pożaryskiego 35A,353377.0,30.6,11563.0,1,4.0,transactions
ulica Przedpole 8,651625.0,41.6,15649.0,2,1.0,transactions
ulica Geometryczna 5A,637715.0,52.4,12168.0,3,2.0,transactions
ulica Geometryczna 5A,552652.0,40.8,13559.0,2,3.0,transactions
ulica Instalatorów 7,525078.0,37.3,14092.0,2,2.0,transactions
ulica Hilarego Koprowskiego 4,940697.0,75.2,12504.0,3,2.0,transactions
